time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.4421038, 0, 0, 0, 0, 0, 0
0.4455676, 0.1065312, -0.01978234, 0, 0.08622923, -0.03426402, 0
0.4498269, 0.1907741, -0.02797646, 0, 0.1545051, -0.05233916, 0
0.4529948, 0.2579304, -0.02797646, 0, 0.2093567, -0.05934703, 0
0.4562929, 0.3127867, -0.01978234, 0, 0.2533378, -0.0656106, -0.01978234
0.4597943, 0.3571801, -0.02797646, 0, 0.2866737, -0.06852804, 0
0.4633992, 0.392669, -0.01978234, 0, 0.3140353, -0.07132626, -0.02797646
0.4667754, 0.4215088, -0.02797646, 0, 0.3357179, -0.07132626, -0.02797646
0.4698117, 0.4449939, -0.02797646, 0, 0.3527702, -0.07401875, -0.02797646
0.4734304, 0.463094, -0.01978234, 0.01978234, 0.3658403, -0.07661668, -0.03426402
0.4767334, 0.477244, 0, 0, 0.3748225, -0.07401875, -0.03426402
0.4799924, 0.4877876, 0, 0, 0.3810355, -0.07401875, -0.03956468
0.4830684, 0.4965344, 0, 0, 0.3856296, -0.07401875, -0.03956468
0.4864241, 0.5031891, 0, 0, 0.3886621, -0.07132626, -0.03426402
0.4906169, 0.5089886, 0, 0, 0.3911712, -0.07132626, -0.03956468
0.4945841, 0.5124369, 0, 0, 0.3936644, -0.06852804, -0.03956468
0.4981424, 0.5151029, 0, 0, 0.3956476, -0.06852804, -0.03956468
0.5027615, 0.5154827, 0, 0, 0.3961419, -0.0656106, -0.03956468
0.5067552, 0.5162413, 0.01978234, 0, 0.3971285, -0.06255726, -0.04423466
0.5101635, 0.5162413, 0.02797646, 0, 0.3971285, -0.05934703, -0.03956468
0.5131667, 0.5166202, 0.03426402, 0, 0.3976209, -0.05595291, -0.03956468
0.5166363, 0.5166202, 0.03956468, 0, 0.3971285, -0.05595291, -0.04423466
0.5200049, 0.5169988, 0.04423466, 0, 0.3971285, -0.05233916, -0.04423466
0.5240469, 0.5169988, 0.04845664, 0, 0.3966355, -0.05233916, -0.04423466
0.5273704, 0.5169988, 0.05233916, 0, 0.3956476, -0.04845664, -0.04423466
0.5308021, 0.5177552, 0.05595291, 0, 0.3946573, -0.04423466, -0.04423466
0.5339725, 0.4965344, 0.07661668, -0.02797646, 0.392669, -0.04423466, -0.04845664
0.5374283, 0.4801054, 0.09487279, -0.04423466, 0.3911712, -0.03956468, -0.04423466
0.5407436, 0.4601268, 0.1219466, -0.07132626, 0.3896677, -0.03426402, -0.04845664
0.5440138, 0.4449939, 0.1412742, -0.09065409, 0.3881583, -0.03426402, -0.05233916
0.5469214, 0.4329587, 0.1582588, -0.1101434, 0.3871488, -0.03426402, -0.05233916
0.5503027, 0.4159008, 0.1594904, -0.1065312, 0.3856296, -0.03426402, -0.05233916
0.5540015, 0.4005627, 0.1607126, -0.1008706, 0.3835945, -0.02797646, -0.04845664
0.5573902, 0.3916712, 0.1701742, -0.1119058, 0.3815487, -0.02797646, -0.05233916
0.5604044, 0.3830841, 0.1769387, -0.1170339, 0.3794918, -0.02797646, -0.05595291
0.5632538, 0.3769049, 0.183454, -0.1235407, 0.3779418, -0.01978234, -0.05595291
0.5668509, 0.3669084, 0.1769387, -0.1136409, 0.373777, -0.01978234, -0.05233916
0.5703616, 0.3588198, 0.1724585, -0.1065312, 0.3716771, -0.01978234, -0.05934703
0.5733602, 0.3511023, 0.1690205, -0.1008706, 0.3695653, -0.01978234, -0.06255726
0.5762205, 0.3511023, 0.1758294, -0.1065312, 0.3669084, -0.01978234, -0.06255726
0.5790699, 0.3505445, 0.1823843, -0.1136409, 0.364769, -0.01978234, -0.06255726
0.5826488, 0.3483046, 0.1758294, -0.1046783, 0.3609945, 0, -0.06255726
0.5860154, 0.3454843, 0.1713202, -0.09691329, 0.3571801, 0, -0.05934703
0.5892344, 0.3432113, 0.166689, -0.09278741, 0.3544303, -0.01978234, -0.06255726
0.5925261, 0.3409232, 0.1582588, -0.08156469, 0.3522151, -0.01978234, -0.06255726
0.5966606, 0.339197, 0.1506579, -0.07401875, 0.3499859, -0.01978234, -0.0656106
0.600163, 0.3357179, 0.1545051, -0.07132626, 0.3494264, -0.01978234, -0.06852804
0.6031718, 0.332791, 0.1570175, -0.07132626, 0.3483046, 0, -0.07132626
0.6064215, 0.3292442, 0.1607126, -0.06852804, 0.3477423, 0, -0.06852804
0.6102162, 0.3274564, 0.165511, -0.07132626, 0.3483046, -0.01978234, -0.07401875
0.6132374, 0.3250574, 0.1713202, -0.07132626, 0.3477423, -0.01978234, -0.07661668
0.6164506, 0.3286494, 0.1791368, -0.08392937, 0.3483046, -0.01978234, -0.07661668
0.6199242, 0.3316129, 0.1876719, -0.09691329, 0.3477423, -0.01978234, -0.07661668
0.6233216, 0.3333784, 0.1948336, -0.1065312, 0.3471792, -0.02797646, -0.08156469
0.6265159, 0.3316129, 0.1978235, -0.1065312, 0.3471792, -0.01978234, -0.07912937
0.6294798, 0.329838, 0.2017412, -0.1083524, 0.3466151, -0.02797646, -0.07912937
0.632675, 0.3274564, 0.2027088, -0.1065312, 0.3454843, -0.02797646, -0.08156469
0.6361974, 0.3256589, 0.2046302, -0.1046783, 0.3449174, -0.02797646, -0.08392937
0.6395762, 0.3238513, 0.2065338, -0.1046783, 0.3449174, -0.02797646, -0.08392937
0.6427521, 0.3208161, 0.2065338, -0.1008706, 0.3443497, -0.02797646, -0.09065409
0.6458099, 0.3195939, 0.2074791, -0.09891172, 0.343781, -0.02797646, -0.08846933
0.6498106, 0.332791, 0.2112177, -0.09487279, 0.343781, -0.02797646, -0.08846933
0.6529995, 0.343781, 0.2148914, -0.09487279, 0.343781, -0.03426402, -0.08846933
0.6559969, 0.3527702, 0.2185032, -0.09278741, 0.3443497, -0.03426402, -0.09065409
0.6593276, 0.3732531, 0.2255535, -0.1046783, 0.3432113, -0.03426402, -0.09065409
0.6631741, 0.3896677, 0.2315465, -0.1153499, 0.3426407, -0.03426402, -0.09065409
0.6663388, 0.4020255, 0.235734, -0.1153499, 0.3414966, -0.03426402, -0.09065409
0.6695723, 0.4125943, 0.2390311, -0.1153499, 0.3414966, -0.03956468, -0.09278741
0.6725563, 0.4219727, 0.2422834, -0.1170339, 0.3409232, -0.03956468, -0.09278741
0.676163, 0.4325065, 0.2462884, -0.1235407, 0.3414966, -0.03956468, -0.09487279
0.6791483, 0.4414621, 0.2502292, -0.132704, 0.3420692, -0.03956468, -0.09278741
0.6821153, 0.4449939, 0.2517883, -0.1282043, 0.3426407, -0.03956468, -0.09278741
0.6850318, 0.4484978, 0.2533378, -0.1266688, 0.343781, -0.04845664, -0.09487279
0.6882098, 0.4515415, 0.254109, -0.1251145, 0.3443497, -0.04423466, -0.09487279
0.6915601, 0.4541341, 0.254109, -0.1186941, 0.3449174, -0.04845664, -0.09278741
0.6944101, 0.4571402, 0.254109, -0.1136409, 0.3460502, -0.04423466, -0.09487279
0.6974093, 0.4592754, 0.2548778, -0.1101434, 0.3460502, -0.04845664, -0.09487279
0.7008731, 0.464781, 0.2586879, -0.1153499, 0.3471792, -0.04845664, -0.09487279
0.7040693, 0.4698059, 0.261696, -0.1203313, 0.3471792, -0.04845664, -0.09487279
0.7072998, 0.4689721, 0.261696, -0.1170339, 0.3488659, -0.04845664, -0.09487279
0.7103999, 0.4685547, 0.2624426, -0.1153499, 0.3494264, -0.04845664, -0.09487279
0.7136265, 0.4689721, 0.2631872, -0.1136409, 0.3505445, -0.04845664, -0.09487279
0.7171065, 0.4735395, 0.2661444, -0.1203313, 0.3522151, -0.04845664, -0.09487279
0.7202318, 0.477244, 0.2690692, -0.1251145, 0.3533245, -0.04845664, -0.09487279
0.7231092, 0.4801054, 0.2712421, -0.1282043, 0.354982, -0.05233916, -0.09691329
0.7261439, 0.4853748, 0.2733977, -0.1370561, 0.3566318, -0.04423466, -0.09487279
0.7293773, 0.4893896, 0.2755364, -0.1440177, 0.3577275, -0.04845664, -0.09487279
0.7326915, 0.4885893, 0.2741124, -0.1398823, 0.3593647, -0.04423466, -0.09487279
0.7356495, 0.4881886, 0.2733977, -0.1356209, 0.3609945, -0.04423466, -0.09278741
0.7387363, 0.4877876, 0.272681, -0.1341704, 0.3620769, -0.04845664, -0.09278741
0.7426268, 0.4893896, 0.2741124, -0.1356209, 0.3626169, -0.04423466, -0.09065409
0.7458132, 0.4905876, 0.2748253, -0.1398823, 0.3642322, -0.03956468, -0.09278741
0.7487607, 0.4881886, 0.2733977, -0.1341704, 0.3674413, -0.03956468, -0.08846933
0.751737, 0.4861804, 0.2719625, -0.1266688, 0.3695653, -0.03956468, -0.09065409
0.754984, 0.4849715, 0.2705197, -0.1235407, 0.3716771, -0.03956468, -0.08846933
0.758078, 0.4889896, 0.272681, -0.1297215, 0.3753442, -0.04423466, -0.08846933
0.7610057, 0.4925778, 0.272681, -0.132704, 0.3779418, -0.03426402, -0.08622923
0.7637929, 0.4957456, 0.2741124, -0.1370561, 0.3805216, -0.04423466, -0.08622923
0.7673912, 0.4981082, 0.2762456, -0.1426525, 0.3820612, -0.03956468, -0.08622923
0.7705748, 0.4996771, 0.2783625, -0.1467098, 0.3830841, -0.03426402, -0.08392937
0.7739316, 0.5039662, 0.2797648, -0.1557664, 0.3861367, -0.03426402, -0.08156469
0.7768347, 0.5074486, 0.2825486, -0.1619255, 0.3881583, -0.04423466, -0.07912937
0.7797036, 0.5105241, 0.2839303, -0.166689, 0.3906707, -0.04423466, -0.07912937
0.7831056, 0.5128186, 0.2853053, -0.1735894, 0.3906707, -0.04423466, -0.07912937
0.7862905, 0.5143426, 0.2873554, -0.1780411, 0.3911712, -0.04423466, -0.07401875
0.7894238, 0.5162413, 0.2880355, -0.183454, 0.3911712, -0.03956468, -0.07401875
0.7926807, 0.5128186, 0.2839303, -0.1735894, 0.3921704, -0.03956468, -0.07132626
0.7960216, 0.5101407, 0.2797648, -0.1643245, 0.3916712, -0.03426402, -0.06852804
0.7996868, 0.5093729, 0.2790645, -0.1643245, 0.393167, -0.03956468, -0.0656106
0.8026451, 0.5089886, 0.2776587, -0.1631294, 0.3941611, -0.03956468, -0.0656106
0.8058813, 0.5089886, 0.2762456, -0.1619255, 0.3941611, -0.03426402, -0.06255726
0.8091425, 0.5047422, 0.2733977, -0.1506579, 0.3961419, -0.03956468, -0.06255726
0.8123469, 0.5016313, 0.2705197, -0.1440177, 0.3971285, -0.03956468, -0.05595291
0.8152524, 0.4873863, 0.2668786, -0.14537, 0.4005627, -0.03956468, -0.05595291
0.8182307, 0.4760123, 0.2624426, -0.14537, 0.403483, -0.03956468, -0.05934703
0.8218485, 0.4660423, 0.2594432, -0.14537, 0.4059006, -0.04423466, -0.05595291
0.8253104, 0.4458725, 0.2398483, -0.1312212, 0.409739, -0.04423466, -0.05934703
0.8284865, 0.4297835, 0.2246844, -0.1186941, 0.4125943, -0.04423466, -0.05595291
0.8317211, 0.4159008, 0.2102893, -0.1083524, 0.4154301, -0.04845664, -0.05233916
0.835571, 0.4010509, 0.1928145, -0.09278741, 0.4182466, -0.04423466, -0.04845664
0.8392439, 0.3891652, 0.1758294, -0.07912937, 0.4201138, -0.04423466, -0.05233916
0.8423717, 0.3800071, 0.1607126, -0.06852804, 0.4233615, -0.04845664, -0.05233916
0.8457692, 0.3716771, 0.1480375, -0.05233916, 0.4261257, -0.04845664, -0.04845664
0.8495934, 0.3674413, 0.1532334, -0.0656106, 0.4306931, -0.04845664, -0.04845664
0.8528996, 0.3636945, 0.1557664, -0.07401875, 0.4352126, -0.04845664, -0.04845664
0.856016, 0.3599087, 0.1582588, -0.08156469, 0.4379019, -0.04845664, -0.04845664
0.85904, 0.3566318, 0.1506579, -0.07401875, 0.4414621, -0.04845664, -0.04845664
0.8626328, 0.3527702, 0.1440177, -0.07132626, 0.4436728, -0.04845664, -0.04423466
0.8700069, 0.3477423, 0.1467098, -0.06852804, 0.4449939, -0.04845664, -0.04423466
0.8729846, 0.3432113, 0.1480375, -0.0656106, 0.4458725, -0.05233916, -0.04423466
0.8763652, 0.343781, 0.1412742, -0.05934703, 0.4471871, -0.05233916, -0.03956468
0.8793787, 0.343781, 0.1341704, -0.05595291, 0.4484978, -0.04845664, -0.04423466
0.8825246, 0.343781, 0.1398823, -0.05595291, 0.4502396, -0.05233916, -0.03956468
0.885459, 0.343781, 0.1412742, -0.05595291, 0.4515415, -0.05233916, -0.03426402
0.8886454, 0.3420692, 0.1426525, -0.05595291, 0.4524074, -0.05595291, -0.03956468
0.8921033, 0.365305, 0.1493534, -0.07132626, 0.4541341, -0.05934703, -0.03426402
0.8950046, 0.3835945, 0.1532334, -0.08392937, 0.456712, -0.05595291, -0.03956468
0.8983968, 0.3990945, 0.1570175, -0.09278741, 0.4579955, -0.05934703, -0.03426402
0.9015269, 0.4238235, 0.1619255, -0.1101434, 0.4592754, -0.05934703, -0.02797646
0.9047091, 0.4441136, 0.166689, -0.1219466, 0.4609765, -0.05934703, -0.02797646
0.9077938, 0.4601268, 0.1678588, -0.1219466, 0.4622481, -0.05595291, -0.02797646
0.9110736, 0.4735395, 0.1678588, -0.1203313, 0.4639383, -0.06255726, -0.02797646
0.9145079, 0.4849715, 0.1678588, -0.1219466, 0.4652019, -0.05934703, -0.02797646
0.9180474, 0.4973219, 0.1713202, -0.1297215, 0.4660423, -0.06255726, -0.02797646
